id,interviewId,questionId,timecode
cmp1rwfy20tvztgtsmgooqk3z,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfy20tvytgts3wp78a3p,00:17:07
cmp1rwfy30tw1tgts1hs9wjcb,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfy20tw0tgtsyutofnc0,00:17:44
cmp1rwfy40tw3tgtskb0ish6f,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfy30tw2tgtsjhs5e0d7,00:19:54
cmp1rwfy50tw7tgtsqa1g9jif,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfy50tw6tgts3ub4ovqb,00:23:56
cmp1rwfy70twdtgtscmkr0chx,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfy70twctgtsx9x3ucy1,00:27:19
cmp1rwfy90twhtgtsd5tqd9l4,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfy90twgtgtsox3bggp5,00:30:30
cmp1rwfwq0tsqtgtse71timp8,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwio20y10tgtswof427c5,00:17:19
cmp1rwfy40tw5tgtsjgxvw0hy,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwf4i0si3tgtsw09ykxvp,00:22:18
cmp1rwfws0tsstgtsnt4shp06,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwg4c0u2gtgtsydlncyly,00:17:55
cmp1rwfxz0tvrtgts8b9o1as8,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwihp0xo8tgtsvrquyqpb,00:11:25
cmp1rwfx40ttmtgtsdn3250hv,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwh9y0vy0tgtsd7xwz6xe,00:30:10
cmp1rwfy80twftgtsmfwdgr9q,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwe7j0r1htgtso5t7yeqz,00:29:17
cmp1rwfwt0tsutgts0fmuq0gh,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwf3u0sgetgtsa07zshtj,00:18:29
cmp1rwfwu0tsytgts5pqwt2ym,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwi600x5ltgtsgrerqbd9,00:20:27
cmp1rwfx20ttgtgts51zr5wbf,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwfdc0swytgtsz1jeavhb,00:28:08
cmp1rwfy70twbtgts5n59yjii,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwhlt0wautgtsfdg72ngb,00:25:53
cmp1rwfww0tt2tgtsj2nr9nn5,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwi5s0x51tgtscxiijkgi,00:22:05
cmp1rwfxv0tvhtgtsbsufum15,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwhyd0wu7tgtsc00s3y4i,00:04:32
cmp1rwfxz0tvttgtszzq92em7,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwhgz0w4utgts43d1vwni,00:12:41
cmp1rwfx60ttqtgtsdow54sen,cmp1rwfvq0trstgtsikcsm3ti,cmp1rwedc0rentgtssl2icfky,00:32:15
cmp1rwfya0twjtgtsxtytyfv3,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwho70wgytgtszpdu2qm6,00:31:28
cmp1rwfxv0tvjtgtsfu35v0fs,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwha20vyatgtsvzssmyib,00:05:05
cmp1rwfyb0twntgtstd01j570,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyb0twmtgtsi5rzdser,00:34:10
cmp1rwfyd0twrtgtsqtwiacrf,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyd0twqtgtsi5dniexm,00:36:11
cmp1rwfye0twttgtst8a50zjg,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyd0twstgtsrmqojqyc,00:36:47
cmp1rwfye0twvtgtsc7a4u3g4,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfye0twutgtssewm6hjt,00:39:23
cmp1rwfyg0twztgts0hi52k5m,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyg0twytgtsm8e07m1w,00:43:02
cmp1rwfyh0tx1tgtsylshqiht,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyg0tx0tgts1ujsgrqb,00:43:53
cmp1rwfyi0tx3tgtszaziufwo,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyh0tx2tgtsdll8qshw,00:44:46
cmp1rwfyk0tx9tgtspboftuqn,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyk0tx8tgtstj6yhyrg,00:49:14
cmp1rwfyl0txbtgtsr3wpbg25,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyk0txatgts6rsfiuh8,00:50:14
cmp1rwfyl0txdtgtsjcjq0gof,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyl0txctgtssu100n2d,00:51:00
cmp1rwfyn0txhtgtshgt3gqwt,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyn0txgtgtsw26ll75a,01:06:55
cmp1rwfyo0txjtgtskqqwcis9,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyn0txitgtsjrjrgr6u,01:09:38
cmp1rwfyo0txltgtskjix47dv,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyo0txktgts14kosi0g,01:12:25
cmp1rwfyq0txptgts35pr89cx,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfyq0txotgts6rqggv3w,00:01:56
cmp1rwfyr0txstgtstj2933yv,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyr0txrtgtscwwaf2qa,00:03:05
cmp1rwfys0txutgtsdf8jt04q,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfys0txttgtskb28762t,00:03:51
cmp1rwfyu0txytgtsrd3drt16,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyt0txxtgtsuyfzbkup,00:05:37
cmp1rwfyv0ty1tgts50xua24l,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyu0ty0tgtsfisi6l27,00:07:25
cmp1rwfyw0ty3tgts61vb2la3,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyv0ty2tgts7ji0b5kj,00:09:13
cmp1rwfyx0ty7tgtsxsq36cut,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyx0ty6tgts5ghubpns,00:10:46
cmp1rwfyy0ty9tgts1qic91y0,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyy0ty8tgts5yz5zp0v,00:11:48
cmp1rwfz00tydtgtsu5evn8jl,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyz0tyctgtsl5sv8ty5,00:13:18
cmp1rwfz00tyftgtsqcs6jpju,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfz00tyetgtszw2i358h,00:13:18
cmp1rwfz20tyitgtskp3xwtii,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfz10tyhtgtsqingpkbb,00:14:53
cmp1rwfz20tyktgtsiu7l0u3e,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfz20tyjtgts3m83u11w,00:15:40
cmp1rwfz30tyltgtss3fwka7m,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfef0szptgtshzvhtaqi,00:16:27
cmp1rwfz40tyqtgts5tx43wfx,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfyn0txgtgtsw26ll75a,00:19:35
cmp1rwfz50tystgtsurvivjxg,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfz50tyrtgts4d7plwir,00:20:26
cmp1rwfz70tywtgts0xyalxlx,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfz70tyvtgtskuqgmkj2,00:21:04
cmp1rwfz80tyytgts0279gc4g,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfz70tyxtgtsdhq1z5f8,00:22:38
cmp1rwfz90tz3tgtsw54h84ve,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfus0tpctgtsohbs0mk6,00:25:57
cmp1rwfza0tz5tgts8n8zx6jr,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfza0tz4tgtstbr22bie,00:27:00
cmp1rwfzb0tz7tgtskd8j69tv,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzb0tz6tgtsxxgydnnu,00:33:37
cmp1rwfzc0tz9tgtsgs4exj24,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzc0tz8tgtsiu7zcsni,00:38:49
cmp1rwfzd0tzbtgtsiuoc1y7c,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzd0tzatgts64460ddu,00:38:49
cmp1rwfzf0tzftgtscwclh0af,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfze0tzetgtsiw2q2ktd,00:44:57
cmp1rwfzf0tzhtgtsinj3xend,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzf0tzgtgtsdty826jm,00:46:50
cmp1rwfzg0tzjtgts4r2vosje,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzg0tzitgtsehn0kgh2,00:48:13
cmp1rwfzh0tzltgtsplyo1vcv,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzh0tzktgtsdycg0aog,00:48:57
cmp1rwfzj0tzptgts0txu2oyy,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzi0tzotgtspkt38ch3,00:54:09
cmp1rwfzk0tzrtgtsbrty1t11,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzj0tzqtgtsvhsiaey8,00:56:54
cmp1rwfzl0tzvtgtsn8mfisus,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzl0tzutgts40h5z7hx,00:58:43
cmp1rwfzn0u01tgtsez5e3lk8,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzn0u00tgts3noyoh8c,01:04:04
cmp1rwfzo0u03tgts6u7olmn8,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzo0u02tgtsnknhxwbf,01:05:16
cmp1rwfzp0u05tgts8h1t7rdy,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzp0u04tgtsbdhcfyoi,01:25:26
cmp1rwfzr0u09tgtstsxh2ciy,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzq0u08tgts1m8xnwnj,01:39:27
cmp1rwfzr0u0btgtsgwylqpo8,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzr0u0atgts7xkf5xrj,01:22:01
cmp1rwfyf0twxtgtsba32uh8n,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwi950xaktgtsjyehcled,00:41:40
cmp1rwfz60tyutgtshh4v9g3j,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwf480shftgtsvsg1edor,00:20:26
cmp1rwfyc0twptgts2bts2p6j,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwe8c0r3itgtshqbto4d6,00:34:53
cmp1rwfyw0ty5tgts7fjg6vkn,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwf4i0si3tgtsw09ykxvp,00:10:03
cmp1rwfz30tyntgtshr702sov,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwhgs0w4btgtsuqwhdvye,00:17:52
cmp1rwfyj0tx7tgtser2uhlee,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwfoz0tk5tgtsvwqn3jw3,00:47:04
cmp1rwfz40typtgtssc8zf2z3,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwgpy0uxetgts6upj6vmq,00:18:41
cmp1rwfze0tzdtgtsz7jl0oa4,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwioh0y22tgtsy5kivgon,00:41:48
cmp1rwfz90tz2tgtspyvbpb9k,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwhzn0wxdtgtsjxh1d31p,00:25:07
cmp1rwfyi0tx5tgtsc0n900qk,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwesg0s2ptgtshc9k36s0,00:45:29
cmp1rwfzq0u07tgtsqk880tyb,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwj190yohtgts79hnsbj1,01:26:02
cmp1rwfyb0twltgts7c4lllhi,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwho20wgmtgts75i57jv3,00:32:55
cmp1rwfzn0tzztgts75ppo6tb,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfjh0t9ctgts0m1qcoe3,01:02:26
cmp1rwfyz0tybtgtscm7s9e8s,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfhb0t5htgts2xaglc38,00:12:31
cmp1rwfyt0txwtgts0iifomao,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwf3z0sgttgtsyo2oo83p,00:04:54
cmp1rwfzk0tzttgts4m89p1n5,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfm80tertgts57nmbfke,00:57:52
cmp1rwfym0txftgts73l293eq,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwgoq0uu8tgtsx2730d58,00:52:57
cmp1rwfyp0txntgtsrl3nw7da,cmp1rwfxt0tvdtgtsw5atai6r,cmp1rwhqi0wlctgts0fsre146,01:19:29
cmp1rwfzs0u0dtgts04curl65,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzs0u0ctgtszz7z5arn,01:22:01
cmp1rwfzs0u0etgts6myl4s1a,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfi90t7utgtsacd20jjr,00:01:22
cmp1rwfzt0u0gtgtsc3gpvydw,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzt0u0ftgts3z8h2j8o,00:01:22
cmp1rwfzu0u0itgts1vep8w1r,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzu0u0htgtsuvvy8dqz,01:31:58
cmp1rwfzv0u0ktgtsenhd7deh,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzu0u0jtgtsmr8ekrxk,01:23:06
cmp1rwfzw0u0mtgts8q9r4x83,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzv0u0ltgtsrbhae79f,01:30:39
cmp1rwfzw0u0otgtsqspnauqe,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwfzw0u0ntgtshlxvkfr2,01:29:29
cmp1rwg3m0u0rtgts6ehyuo5x,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3l0u0qtgts1glihr07,01:27:45
cmp1rwg3o0u0ttgts3ybqwlxt,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3o0u0stgtstbg2dl6b,01:17:04
cmp1rwg3p0u0vtgtscxm30es2,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3p0u0utgts04kocjd8,01:23:41
cmp1rwg3q0u0xtgts9oiisrbp,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3q0u0wtgtskki5bjnb,01:14:40
cmp1rwg3r0u0ztgtswks8ku3l,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3q0u0ytgts8p95skfe,01:15:09
cmp1rwg3s0u11tgtsyaidy1g9,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3r0u10tgts5szvgshf,01:20:07
cmp1rwg3t0u13tgtsygekefpz,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3s0u12tgtsniu9plpm,01:31:24
cmp1rwg3t0u15tgtsxhs6qjov,cmp1rwfyq0txqtgts2bhne0ws,cmp1rwg3t0u14tgtsz1gau9fm,01:20:53
cmp1rwg3v0u1atgtssza76t31,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg3v0u19tgts1fr44sjv,00:03:14
cmp1rwg3w0u1ctgtsbtibfdv8,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg3w0u1btgtsndiatdlq,00:03:38
cmp1rwg3x0u1etgts65p3unq2,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg3x0u1dtgtsthm1gms8,00:04:27
cmp1rwg3y0u1gtgtsed9dclid,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg3x0u1ftgtsqtetrc6q,00:04:56
cmp1rwg3z0u1itgts21aiyk20,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg3y0u1htgts8a0emjx2,00:05:38
cmp1rwg400u1ltgtsy55w4n16,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg3z0u1ktgts9v3o801x,00:06:45
cmp1rwg410u1ptgtsep3s6pzr,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg410u1otgtsgom6qigv,00:07:22
cmp1rwg420u1rtgtsffwvf9zj,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg420u1qtgtsy75retas,00:07:52
cmp1rwg430u1ttgtsrurlsfjn,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg430u1stgtsnssoag7w,00:08:18
cmp1rwg440u1vtgtst3lb01tu,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg430u1utgts9txayuwc,00:08:40
cmp1rwg450u1ytgts2a7ny7j1,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg440u1xtgtsvklisuzz,00:10:37
cmp1rwg460u22tgtsp10ofu3d,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg460u21tgtstvrvj8dw,00:12:38
cmp1rwg470u24tgtsn1t0mof1,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg470u23tgtsl33modvq,00:13:29
cmp1rwg490u29tgts5t2qno8d,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg490u28tgtstg3ndl6c,00:14:50
cmp1rwg4a0u2btgts6ecxgnms,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg490u2atgtsj4of7kkr,00:15:18
cmp1rwg4b0u2dtgtsx7xb7vxn,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4a0u2ctgtsm62vjl2u,00:15:54
cmp1rwg4b0u2ftgts4vua0f5b,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4b0u2etgts11zwkwo5,00:16:31
cmp1rwg4c0u2htgtszwt4fuo3,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4c0u2gtgtsydlncyly,00:17:00
cmp1rwg4d0u2jtgtsrh38d1ai,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4d0u2itgtshxme23nn,00:17:30
cmp1rwg4g0u2rtgtsswf6ocxp,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4g0u2qtgts4sc26mel,00:18:55
cmp1rwg4h0u2ttgtshtybulsg,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4g0u2stgtsmlw9si37,00:19:20
cmp1rwg4i0u2vtgtsecz3h3fo,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4h0u2utgtso8a1q3mt,00:19:40
cmp1rwg4k0u31tgtsvhsttwov,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4k0u30tgtssbruuw60,00:20:52
cmp1rwg4k0u32tgts6nv55d1l,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfh00t4rtgtsa9vynha0,00:21:10
cmp1rwg4l0u34tgts7oaec4j3,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4l0u33tgts3t4la5dj,00:21:28
cmp1rwg4m0u36tgtsmylwr9l9,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4l0u35tgtsjbpcwnic,00:21:47
cmp1rwg4n0u38tgtslkpxz0zg,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4m0u37tgtslajgywnk,00:22:12
cmp1rwg4o0u3ctgtsx10uijau,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4o0u3btgtsth2c938s,00:23:15
cmp1rwg4q0u3gtgtsvl6u3mg2,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4p0u3ftgts6chlazys,00:24:41
cmp1rwg4q0u3itgtsqwj0y644,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4q0u3htgtsqzhvqrup,00:25:22
cmp1rwg4s0u3mtgtsotc8rrxg,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4s0u3ltgtsmfkki4jx,00:27:01
cmp1rwg4t0u3ptgtst5bop7jc,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4t0u3otgtsm07pgc14,00:30:17
cmp1rwg4u0u3qtgts4ndt912t,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfyn0txgtgtsw26ll75a,00:31:00
cmp1rwg4u0u3stgtsx539ypfr,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4u0u3rtgtsbkk2bubn,00:31:40
cmp1rwg4v0u3utgts1joozsll,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4v0u3ttgtsdza6svbo,00:32:18
cmp1rwg4w0u3wtgtsdgnqgrsp,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4w0u3vtgts4g9acgx2,00:33:00
cmp1rwg4x0u3ytgtsqvep9hz5,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfeq0t0htgtsxt12qso3,00:34:23
cmp1rwg4y0u42tgtspigua8mh,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4y0u41tgtsud1eqljz,00:36:00
cmp1rwg4z0u44tgtsj7w67fvg,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg4z0u43tgtspac1kqo4,00:36:35
cmp1rwg510u48tgtsg8yj79le,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg500u47tgtsxi9auv7d,00:38:10
cmp1rwg510u4atgtsyhifyljt,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg510u49tgtspoxim6q4,00:39:05
cmp1rwg520u4ctgtsx50up1zy,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg520u4btgts3zishot1,00:40:05
cmp1rwg530u4etgtskarv1fjv,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg530u4dtgts7r2l1c9d,00:40:40
cmp1rwg4j0u2ztgtsk4g4f2lt,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwe7g0r19tgts2zu43q4o,00:20:21
cmp1rwg4t0u3ntgts91jjlkx2,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwilf0xuctgts8aqidoi4,00:28:20
cmp1rwg440u1wtgtsfrs9xllv,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwf4i0si3tgtsw09ykxvp,00:09:10
cmp1rwg3v0u18tgtssbji0tri,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwe7i0r1dtgtsr177bmvl,00:02:57
cmp1rwg4e0u2ntgts1gd2enib,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfe30syvtgtskdagke2a,00:18:05
cmp1rwg460u20tgtsbnzstqkw,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfft0t3btgts1b8spjsj,00:11:58
cmp1rwg410u1ntgtsjdxl3gji,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg9g0ufltgtswx8q3i2v,00:06:58
cmp1rwg4p0u3etgts1hykgxni,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwi6y0x6htgts580tdgj4,00:23:38
cmp1rwg3z0u1jtgtspq7id72t,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwf3z0sgttgtsyo2oo83p,00:06:01
cmp1rwg500u46tgtsq5404fx4,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwj3t0yuwtgtst9yepkga,00:37:00
cmp1rwg4w0u3xtgtsfo9ua3kt,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwedc0rentgtssl2icfky,00:34:00
cmp1rwg480u27tgts6bln6gc7,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwi8z0xa2tgts6hzas9ch,00:14:30
cmp1rwg530u4ftgtslmr57f4p,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfue0toftgts9ez8toxs,00:41:12
cmp1rwg540u4htgts5pv4e98r,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg540u4gtgts8wej9o3c,00:41:48
cmp1rwg570u4otgts0k86g6qn,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg560u4ntgtshvkv6avc,00:44:40
cmp1rwg580u4ttgts1n4bnofu,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg580u4stgts77rfngos,00:47:30
cmp1rwg590u4vtgts512ag8j3,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg590u4utgtssxkyqe6t,00:47:55
cmp1rwg5b0u4ztgtszqcxqzml,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5a0u4ytgtsck45xbj4,00:48:40
cmp1rwg5b0u51tgts9bx8xmic,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5b0u50tgtsv99kttli,00:49:10
cmp1rwg5c0u52tgtsrzjvoqcc,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfq40tn1tgts0zf6jc1f,00:49:40
cmp1rwg5d0u54tgts73a6l3uz,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5c0u53tgts115tcche,00:50:05
cmp1rwg5d0u56tgtscoscq6pc,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5d0u55tgtsiv92mizb,01:00:05
cmp1rwg5e0u58tgtsrk80fqso,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5e0u57tgtsaqn6yvh7,01:00:55
cmp1rwg5f0u5atgtsnng4a67r,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5f0u59tgtstrvqj6l4,01:01:25
cmp1rwg5g0u5ctgtszsrr2bc8,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5f0u5btgtslqgzt54q,01:07:00
cmp1rwg5g0u5etgts3lap4usm,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5g0u5dtgtsz48wzwmt,01:08:10
cmp1rwg5i0u5itgtsk0eorbxx,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5i0u5htgts96911z03,01:09:30
cmp1rwg5j0u5ktgtspmm4bleu,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5i0u5jtgtslg1k9uj9,01:10:00
cmp1rwg5k0u5mtgtsc9u5pbk1,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5j0u5ltgtsqmirdjrr,01:34:00
cmp1rwg5k0u5ntgts0hrs6wfq,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfhw0t6ytgts3yxpikhb,01:35:40
cmp1rwg5k0u5otgtsyirhqhu5,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwfi90t7utgtsacd20jjr,00:00:45
cmp1rwg5m0u5stgts56gzv116,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5l0u5rtgtswlmj8lpt,01:03:35
cmp1rwg5m0u5utgts92f08b4u,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5m0u5ttgtsxqutmcpp,01:04:25
cmp1rwg5n0u5wtgtsrxwm9i5j,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5n0u5vtgtsjq6ml6jr,01:16:00
cmp1rwg5o0u5ytgtsd81b4ipl,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5o0u5xtgtszq3djlsg,01:31:05
cmp1rwg5p0u60tgts4nljn4na,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5o0u5ztgtsoumc8igy,01:31:55
cmp1rwg5q0u62tgts6jt48ftq,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5p0u61tgtsn0j9eoh6,01:33:20
cmp1rwg5q0u64tgtsl1mati95,cmp1rwg3u0u16tgtsgn2m3p3q,cmp1rwg5q0u63tgtswulb9mhl,01:36:15
